==== This output can be found in Systems/dx986/os/ctctrl-q-c_all.txt ====
==== START ctctrl -q -c all Tue Jul  7 00:44:37 GST 2015 ====
---------------------------------------+-------+-------+-------+---------------
                                       | Have  |Mem Trc|Sys Trc| Buffer size
     Component name                    | alias | /level| /level| /Allocated
---------------------------------------+-------+-------+-------+---------------
                    .hd3               |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hd4               |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hd5               |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hd6               |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hd8               |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hd9var            |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .lg_dumplv         |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .livedump          |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .perfdatalv        |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .rootvg_dalv       |  NO   | OFF/3 |  ON/3 |          0/ NO
               .pvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdisk1            |  NO   | OFF/3 |  ON/3 |          0/ NO
     .temp1vg                          |  NO   | OFF/3 |  ON/3 |          0/ NO
          .metadata                    |  NO   |  ON/3 |  ON/3 |      16384/YES
               .lvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .R1_templv         |  NO   | OFF/3 |  ON/3 |       4096/ NO
                    .temp1vg_dalv      |  NO   | OFF/3 |  ON/3 |       4096/ NO
               .pvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdiskpower115     |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdiskpower116     |  NO   | OFF/3 |  ON/3 |          0/ NO
          .userdata                    |  NO   | OFF/3 |  ON/3 |          0/ NO
               .lvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .R1_templv         |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .temp1vg_dalv      |  NO   | OFF/3 |  ON/3 |          0/ NO
               .pvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdiskpower115     |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdiskpower116     |  NO   | OFF/3 |  ON/3 |          0/ NO
     .undo1vg                          |  NO   | OFF/3 |  ON/3 |          0/ NO
          .metadata                    |  NO   |  ON/3 |  ON/3 |      16384/YES
               .lvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .R5_undolv         |  NO   | OFF/3 |  ON/3 |       4096/ NO
                    .undo1vg_dalv      |  NO   | OFF/3 |  ON/3 |       4096/ NO
               .pvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdiskpower117     |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdiskpower118     |  NO   | OFF/3 |  ON/3 |          0/ NO
          .userdata                    |  NO   | OFF/3 |  ON/3 |          0/ NO
               .lvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .R5_undolv         |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .undo1vg_dalv      |  NO   | OFF/3 |  ON/3 |          0/ NO
               .pvs                    |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdiskpower117     |  NO   | OFF/3 |  ON/3 |          0/ NO
                    .hdiskpower118     |  NO   | OFF/3 |  ON/3 |          0/ NO
mbuf                                   |  NO   |  ON/1 |  ON/7 |      20480/YES
     .mpool                            |  NO   |  ON/1 |  ON/7 |      20480/YES
net                                    |  NO   |  ON/1 |  ON/7 |       1024/YES
     .cdli                             |  NO   |  ON/1 |  ON/7 |      10240/YES
     .loop                             |  NO   |  ON/1 |  ON/7 |      10240/YES
     .netisr                           |  NO   |  ON/1 |  ON/7 |      10240/YES
     .route                            |  NO   |  ON/1 |  ON/7 |      40960/YES
netinet                                |  NO   |  ON/1 |  ON/7 |      10240/YES
     .ipv4                             |  NO   |  ON/1 |  ON/7 |      10240/YES
     .ipv6                             |  NO   |  ON/1 |  ON/7 |      10240/YES
     .netinet_misc                     |  NO   |  ON/1 |  ON/7 |      40960/YES
     .tcp                              |  NO   |  ON/1 |  ON/7 |      40960/YES
     .udp                              |  NO   |  ON/1 |  ON/7 |      10240/YES
netmalloc                              |  NO   |  ON/3 |  ON/7 |      40960/YES
     .police                           |  NO   |  ON/3 |  ON/7 |     524288/YES
network_rtec_errlog                    |  NO   |  ON/3 |  ON/3 |      65536/YES
pal
     .cpu                              |  NO   |  ON/3 |  ON/3 |       2048/YES
     .display                          |  NO   |  ON/3 |  ON/3 |       2048/YES
     .dump                             |  NO   |  ON/3 |  ON/3 |       2048/YES
     .eeh                              |  NO   |  ON/3 |  ON/3 |       2048/YES
     .errinject                        |  NO   |  ON/3 |  ON/3 |       2048/YES
     .event                            |  NO   |  ON/3 |  ON/3 |       2048/YES
     .interrupt                        |  NO   |  ON/3 |  ON/3 |       2048/YES
     .lastError                        |  NO   |  ON/3 |  ON/3 |       2048/YES
     .migration                        |  NO   |  ON/3 |  ON/3 |       2048/YES
     .nmi                              |  NO   |  ON/3 |  ON/3 |       2048/YES
     .nvram                            |  NO   |  ON/3 |  ON/3 |       2048/YES
     .pciConfig                        |  NO   |  ON/3 |  ON/3 |       2048/YES
     .power                            |  NO   |  ON/3 |  ON/3 |       2048/YES
     .sensor                           |  NO   |  ON/3 |  ON/3 |       2048/YES
     .sysparm                          |  NO   |  ON/3 |  ON/3 |       2048/YES
     .time                             |  NO   |  ON/3 |  ON/3 |       2048/YES
     .updateFlashReboot                |  NO   |  ON/3 |  ON/3 |       2048/YES
     .vpd                              |  NO   |  ON/3 |  ON/3 |       2048/YES
pile                                   |  NO   |  ON/3 |  ON/3 |          0/ NO
pmsvcs                                 |  NO   | OFF/3 |  ON/3 |          0/ NO
posix_aio                              |  NO   | OFF/3 |  ON/3 |          0/ NO
proc
     .dr                               |  YES  |  ON/3 |  ON/3 |    1048576/YES
pse                                    |  NO   |  ON/1 |  ON/1 |      32768/YES
     .timod                            |  NO   |  ON/1 |  ON/1 |       8192/YES
     .tirdwr                           |  NO   |  ON/1 |  ON/1 |       8192/YES
     .xtiso                            |  NO   |  ON/1 |  ON/1 |      16384/YES
ras
     .ct                               |  YES  |  ON/3 |  ON/3 |      16384/YES
     dump
          .livedump                    |  YES  |  ON/7 |  ON/3 |     131072/YES
     .errlg                            |  YES  |  ON/3 |  ON/3 |      32768/YES
     .infra                            |  YES  |  ON/3 |  ON/3 |      16384/YES
rbac                                   |  NO   |  ON/3 |  ON/7 |      40960/YES
     .kat                              |  NO   |  ON/3 |  ON/7 |      40960/YES
     .kpcdt                            |  NO   |  ON/3 |  ON/7 |      40960/YES
     .kprt                             |  NO   |  ON/3 |  ON/7 |      40960/YES
     .krt                              |  NO   |  ON/3 |  ON/7 |      40960/YES
     .kst                              |  NO   |  ON/3 |  ON/7 |      40960/YES
     .wpar                             |  NO   |  ON/3 |  ON/7 |      40960/YES
refmon                                 |  NO   |  ON/3 |  ON/7 |      40960/YES
     .dac                              |  NO   |  ON/3 |  ON/7 |      40960/YES
     .fs                               |  NO   |  ON/3 |  ON/7 |      40960/YES
     .fsf                              |  NO   |  ON/3 |  ON/7 |      40960/YES
     .label                            |  NO   |  ON/3 |  ON/7 |      40960/YES
     .mac                              |  NO   |  ON/3 |  ON/7 |      40960/YES
     .objsec                           |  NO   |  ON/3 |  ON/7 |      40960/YES
     .policy                           |  NO   |  ON/3 |  ON/7 |      40960/YES
     .priv                             |  NO   |  ON/3 |  ON/7 |      40960/YES
scsidiskdd
     .hdisk0                           |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio0                       |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1                           |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1                       |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk10                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio10                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1000                        |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1000                    |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1001                        |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1001                    |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1002                        |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1002                    |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1003                        |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1003                    |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1004                        |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1004                    |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1005                        |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1005                    |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1006                        |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1006                    |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk1007                        |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio1007                    |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk108                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio108                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk109                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio109                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk11                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio11                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk110                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio110                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk111                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio111                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk112                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio112                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk113                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio113                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk13                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio13                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk14                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio14                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk15                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio15                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk16                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio16                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk161                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio161                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk162                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio162                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk163                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio163                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk164                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio164                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk165                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio165                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk166                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio166                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk17                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
